views,likes_x,dislikes,comment_total,L/D,likes_y,replies,poitive_score,negative_score,neutral_score,compound_score
1888636,95438,7572,6706,12.604067617538272,0.18,0.02,0.14203999999999994,0.11086,0.7471400000000001,0.05467200000000001
244433,9143,6826,4838,1.3394374450629956,0.2,0.01,0.15129000000000004,0.12929000000000002,0.7194099999999998,0.051698999999999974
137452,4886,49,423,99.71428571428604,0.44,0.05333333333333334,0.30828000000000005,0.07953666666666667,0.6121766666666673,0.28186699999999976
501282,4499,192,563,23.432291666666757,0.57,0.26666666666666666,0.18398666666666674,0.07615999999999999,0.7398600000000005,0.16427199999999995
20643,24,5,144,4.800000000000003,1.6666666666666667,5.177777777777778,0.07233333333333333,0.17222222222222225,0.7554444444444446,-0.15274444444444446
126927,8382,30,737,279.40000000000094,0.095,0.015,0.20451500000000006,0.055534999999999994,0.7399599999999995,0.20717849999999988
15952413,61765,7112,6799,8.684617547806631,0.306,0.044,0.165414,0.08481000000000002,0.7457760000000004,0.10259419999999997
218393,5977,303,488,19.726072607260846,0.965,0.045,0.20886000000000016,0.06760750000000003,0.7235175000000001,0.2817784999999999
19650,692,20,69,34.60000000000007,3.745664739884393,0.3179190751445087,0.3212080924855491,0.057953757225433535,0.6208092485549133,0.352409826589595
331155,5667,3260,3116,1.7383435582822062,6.3,1.4,0.19133999999999993,0.10661000000000005,0.70213,0.14432699999999998
391380,20229,496,4361,40.78427419354861,0.12,0.22,0.16448333333333323,0.07104666666666666,0.7644766666666669,0.16521166666666665
218289,23046,370,1827,62.28648648648658,0.24,0.15,0.17394,0.07312,0.7529399999999998,0.12552500000000003
1803613,36000,1134,4484,31.746031746031793,0.03,0.02,0.21048999999999998,0.09917000000000002,0.6903200000000002,0.11454499999999998
168400,13266,75,973,176.8799999999992,0.10666666666666667,0.016666666666666666,0.27898999999999985,0.04863000000000002,0.672386666666667,0.4474286666666665
196622,8048,126,432,63.873015873015014,1.02,0.176,0.27455,0.034247999999999994,0.691184,0.39799419999999985
4261673,236759,8442,16872,28.04536839611488,0.174,0.024,0.14126799999999992,0.107582,0.747142,0.061069000000000026
882386,42516,767,2338,55.4315514993477,0.492,0.072,0.2991239999999999,0.05305200000000002,0.6478160000000004,0.41642420000000024
364644,772,111,130,6.954954954954933,7.788381742738589,0.5394190871369294,0.13756016597510376,0.162585062240664,0.6998091286307055,0.028137344398340244
261483,2045,25,61,81.80000000000003,8.333333333333334,0.4166666666666667,0.25975000000000004,0.12661111111111112,0.6136666666666667,0.11957777777777778
123053,2293,55,110,41.690909090909194,2.3717277486910993,0.14136125654450263,0.24007853403141355,0.015539267015706806,0.7443821989528799,0.3010078534031411
1097456,61736,765,2255,80.7006535947721,0.045,0.0075,0.25578250000000013,0.0504325,0.6937875000000004,0.33748125
971774,64341,1430,7950,44.99370629370622,0.23,0.01,0.19761000000000004,0.0765,0.72589,0.2061794999999999
731547,13123,877,1925,14.963511972634015,0.15,0.015,0.30916499999999997,0.07340999999999999,0.6123999999999998,0.2309125
4992,91,1,19,91.0,4.454545454545454,0.45454545454545453,0.319,0.03172727272727273,0.6492727272727273,0.41895454545454547
49378,563,38,296,14.81578947368417,7.626506024096385,3.1204819277108435,0.17760240963855428,0.06253815261044175,0.7438313253012047,0.1744104417670682
2355967,115980,2011,19465,57.67279960218782,26.93,2.25,0.144065,0.12450000000000001,0.7314950000000002,0.005826500000000001
5287771,19798,2919,2275,6.782459746488502,0.13,0.0,0.09642,0.15378499999999998,0.74983,-0.0771545
1611428,29766,439,1188,67.80410022779014,0.385,0.0,0.3039499999999999,0.058754999999999995,0.6322900000000002,0.3695279999999998
583725,25313,647,4413,39.1236476043273,0.065,0.025,0.2630524999999998,0.03269749999999999,0.7042499999999993,0.43271975000000007
92708,2741,185,694,14.816216216216171,0.19,0.11,0.16224333333333327,0.07634333333333333,0.7614166666666666,0.1205206666666666
10453,547,52,65,10.519230769230756,9.728571428571428,0.5285714285714286,0.10382857142857144,0.056542857142857145,0.7825142857142856,0.02259714285714286
2732335,37996,1039,1674,36.569778633301524,0.24,0.018,0.25590600000000036,0.06139999999999997,0.6827000000000002,0.32974399999999976
404168,21677,436,1548,49.71788990825679,0.075,0.0,0.27840999999999994,0.035925000000000006,0.6856349999999999,0.41896849999999963
3008352,130715,4325,5618,30.223121387283378,76.662,5.282,0.253926,0.069192,0.6729019999999999,0.24164779999999977
971771,23872,1035,2625,23.06473429951681,5.736,2.362,0.15361400000000003,0.040195999999999996,0.806216,0.17311899999999975
1364018,13473,538,2664,25.042750929367863,0.22,0.02,0.1915474999999999,0.09853999999999999,0.7098925,0.16670649999999984
702112,9037,1085,463,8.329032258064522,1.3666666666666667,0.13666666666666666,0.15536333333333344,0.12775333333333327,0.716896666666667,0.06116066666666665
1269960,4195,1861,7454,2.2541644277270376,0.1986644407345576,0.05175292153589316,0.10017529215358938,0.14772120200333902,0.7504307178631049,-0.10777529215358946
30331,1336,111,196,12.03603603603605,3.4444444444444446,0.6666666666666666,0.3026060606060609,0.04824242424242423,0.6491818181818184,0.47338863636363604
86274,1248,240,319,5.199999999999987,1.8393574297188755,0.24096385542168675,0.09108433734939755,0.16210240963855435,0.7468172690763056,-0.16782289156626504
466145,1459,31,129,47.06451612903221,4.642335766423358,0.8686131386861314,0.20695255474452567,0.05210948905109488,0.7409744525547449,0.2007145985401458
1196355,48087,1640,3374,29.321341463414278,0.106,0.0,0.14484599999999997,0.13625400000000001,0.7109140000000004,0.022205800000000008
215640,2105,47,169,44.787234042552974,10.502564102564103,0.5358974358974359,0.2965051282051283,0.06774615384615386,0.6357692307692311,0.27338794871794847
266816,10184,189,828,53.88359788359821,0.55,0.085,0.23021000000000008,0.030014999999999993,0.7372625,0.2839654999999997
80647,475,23,106,20.65217391304349,3.2222222222222223,1.2222222222222223,0.1378444444444444,0.041822222222222226,0.8203333333333335,0.09732888888888888
2831,32,3,3,10.666666666666666,5.333333333333333,0.0,0.09466666666666666,0.3383333333333334,0.5670000000000001,-0.2557
269097,10747,50,657,214.94000000000085,2.2133333333333334,0.19,0.3657166666666667,0.06987666666666667,0.56441,0.39772533333333354
128403,3799,96,392,39.572916666666785,0.395,0.295,0.29678,0.03711,0.666125,0.42430049999999964
33142,87,235,156,0.3702127659574472,8.584664536741213,0.610223642172524,0.08364217252396167,0.1103578274760383,0.8060031948881788,-0.07341597444089452
609094,18828,341,1827,55.2140762463342,0.09,0.0,0.15486,0.048999999999999995,0.7961200000000003,0.17351499999999995
2702068,45834,1312,5790,34.934451219512646,0.16,0.03333333333333333,0.17260999999999999,0.03654333333333334,0.7841883333333335,0.19401799999999986
167905,12601,70,1382,180.0142857142875,3.684,1.206,0.2921140000000001,0.02967599999999999,0.6782279999999992,0.4926594000000002
132374,4924,423,936,11.640661938534317,0.11,0.102,0.17170199999999983,0.05950799999999996,0.7688040000000003,0.28509880000000004
433708,24188,712,2383,33.97191011235961,0.23,0.01,0.23479,0.03481,0.72039,0.26946099999999995
13435,513,38,59,13.5,5.1891891891891895,0.35135135135135137,0.22002702702702703,0.035702702702702704,0.7443513513513512,0.2737243243243243
1017138,83346,544,4069,153.20955882353007,0.1775,0.005,0.33963499999999996,0.037972499999999985,0.6198875000000004,0.3231679999999997
5564352,116228,2607,6872,44.58304564633695,0.0625,0.005,0.14792500000000003,0.11141499999999999,0.7381650000000002,0.05006249999999998
30643,179,24,28,7.458333333333329,3.5277777777777777,0.7222222222222222,0.13308333333333336,0.1043472222222222,0.7625694444444445,0.026111111111111127
40364,142,75,154,1.8933333333333335,5.588571428571429,1.1314285714285715,0.29152000000000006,0.06611428571428571,0.6423600000000003,0.20574457142857147
865559,35250,1844,3925,19.11605206073746,63.7475,1.265,0.21495749999999994,0.053765,0.731275,0.3252225000000001
6845621,132302,8213,9309,16.108851820285025,0.2525,0.06125,0.23141124999999987,0.10410874999999993,0.6619924999999995,0.16252575
138446,3580,365,1567,9.80821917808221,0.11,0.015,0.21173500000000003,0.09119499999999998,0.6970100000000002,0.19883899999999993
18788,25,14,25,1.785714285714286,4.928571428571429,0.6666666666666666,0.0,0.14585714285714285,0.8541428571428572,-0.19472857142857142
1190176,32115,1031,1784,31.149369544131716,0.064,0.004,0.13757000000000003,0.08000799999999998,0.7824320000000003,0.11056639999999984
301496,26660,182,2412,146.48351648351593,0.588,0.084,0.22339599999999996,0.058551999999999965,0.7120579999999992,0.2711551999999999
267907,1072,184,0,5.826086956521739,,,0.0,0.0,1.0,0.0
9403,38,12,118,3.1666666666666647,3.4237288135593222,2.6440677966101696,0.07710169491525423,0.13972881355932207,0.7493050847457629,-0.04943220338983051
228803,802,1391,668,0.5765636232925982,0.97,0.155,0.15707249999999995,0.19829,0.6446400000000001,-0.01204749999999994
618275,23219,1203,1743,19.30091438071486,0.3508771929824561,0.13283208020050125,0.16304260651629074,0.07008521303258146,0.7668822055137848,0.19451378446115275
8557758,300680,318404,98553,0.9443348701649456,0.33666666666666667,0.11333333333333333,0.12437333333333328,0.15311666666666665,0.7208449999999994,-0.03838016666666663
331980,1184,100,68,11.839999999999973,2.0,0.9375,0.3589375000000001,0.015097222222222222,0.6259444444444446,0.46733819444444447
570790,21614,791,1181,27.3249051833123,0.27,0.015,0.17949,0.05905750000000001,0.7614525000000008,0.16599124999999978
67512,637,50,335,12.739999999999872,3.765,0.4225,0.15260749999999987,0.12211500000000002,0.7152674999999998,0.01726725
22308,37,84,60,0.44047619047619,4.872549019607843,0.8137254901960784,0.04257843137254902,0.24072549019607842,0.7167254901960787,-0.48495686274509786
27721,2050,146,356,14.041095890410977,0.34,0.02,0.18995,0.11561000000000003,0.6944499999999999,0.115589
191886,12823,98,549,130.84693877551032,0.06,0.01,0.3534999999999999,0.022649999999999997,0.6238466666666667,0.4642423333333332
16081,864,38,276,22.73684210526325,1.73,0.445,0.18035999999999994,0.13409000000000001,0.685525,0.012982999999999998
570406,10903,593,2058,18.386172006745287,0.4292929292929293,0.14646464646464646,0.10535353535353534,0.15957575757575757,0.735075757575758,-0.12820101010101012
329649,13226,337,2726,39.246290801186845,0.46,0.02,0.14534999999999998,0.09411000000000001,0.7605199999999996,0.15542099999999998
106790,1572,20,173,78.59999999999962,3.4939024390243905,0.14634146341463414,0.4296524390243904,0.056021341463414615,0.5143353658536586,0.5170280487804878
1410558,27553,334,1883,82.49401197604818,0.865,0.12,0.17137,0.10099499999999997,0.7275900000000002,0.12852200000000003
84285,3849,103,257,37.368932038834856,0.445,0.0125,0.2900399999999999,0.04254250000000001,0.662425,0.35366899999999984
133705,7989,224,466,35.66517857142849,0.19,0.015,0.2741049999999999,0.08403000000000002,0.641885,0.2856759999999998
363658,15622,354,1818,44.12994350282495,2.385,0.675,0.10659999999999997,0.04864499999999999,0.8347350000000001,0.11239150000000006
154746,2186,102,467,21.431372549019628,0.42,0.09,0.12945,0.08616499999999996,0.7743849999999999,0.06522950000000001
1295505,17820,739,2888,24.113667117726532,1.925,0.455,0.13917500000000002,0.064905,0.7859400000000002,0.08023600000000002
237828,778,173,96,4.4971098265896075,6.7657657657657655,0.7027027027027027,0.1395315315315315,0.10030630630630631,0.760162162162162,0.041683783783783776
2607,116,3,11,38.66666666666666,0.0,0.0,0.49533333333333324,0.0195,0.48522222222222233,0.7255277777777778
1974752,1185,8734,4213,0.13567666590336655,1.1325,0.0675,0.135755,0.1807325,0.6835149999999994,-0.10120400000000002
744312,24320,539,7255,45.120593692022254,6.558,2.48,0.05928999999999998,0.013862,0.9248419999999999,0.09228259999999998
734653,11004,298,876,36.9261744966441,0.23246492985971945,0.050100200400801605,0.16010020040080164,0.12077955911823644,0.7191342685370739,0.07774609218436872
160876,203,7,43,29.0,4.222222222222222,0.5555555555555556,0.2637777777777777,0.09781481481481481,0.6385185185185185,0.1252925925925926
887297,11406,532,1985,21.439849624060333,0.104,0.026,0.16806599999999994,0.085278,0.7466560000000001,0.10930300000000011
997541,60621,980,1969,61.85816326530652,48.48,0.9575,0.22973499999999997,0.07576750000000002,0.6920099999999998,0.22449349999999982
297168,8603,166,390,51.82530120481902,0.285,0.02666666666666667,0.20395000000000008,0.05130666666666665,0.7447566666666664,0.23119266666666652
1918219,58438,861,1692,67.87224157955839,0.155,0.005,0.19643499999999997,0.10733499999999997,0.696235,0.10757500000000002
1731,0,4,4,0.0,1.25,0.25,0.13625,0.0295,0.8345,0.35735
35820,2130,10,212,213.0,1.2043596730245232,0.662125340599455,0.34462125340599453,0.04269482288828338,0.6017656675749328,0.3879806539509536
41962,1445,50,268,28.90000000000005,9.83,1.26,0.09161,0.15942000000000003,0.7490000000000001,-0.09611900000000001
122524,976,22,553,44.363636363636125,0.9425,0.2125,0.1511649999999999,0.0724825,0.7763750000000003,0.14847099999999988
568453,570,373,301,1.5281501340482502,0.7866666666666666,0.01,0.10151666666666671,0.1312599999999999,0.7572333333333338,-0.058517
12768,75,4,21,18.75,1.3548387096774193,0.3225806451612903,0.21248387096774193,0.04364516129032258,0.743774193548387,0.24309354838709676
102334,3245,471,407,6.889596602972418,0.2550335570469799,0.08053691275167785,0.1630671140939597,0.14783221476510072,0.6890738255033558,0.016295637583892606
19254,86,80,0,1.075,,,0.0,0.0,1.0,0.0
563157,25378,580,3538,43.75517241379331,0.10666666666666667,0.0033333333333333335,0.2555666666666667,0.03667666666666665,0.70775,0.43217899999999976
306292,9801,360,1308,27.22500000000004,1.88,0.545,0.115155,0.058795000000000014,0.8260550000000001,0.0912865
66964,3204,24,745,133.5,0.02666666666666667,0.03,0.3619633333333336,0.019306666666666663,0.6187099999999999,0.6181880000000003
1672384,59751,1568,4635,38.10650510204102,0.12030075187969924,0.007518796992481203,0.1538170426065162,0.05651629072681705,0.7896566416040104,0.14684636591478686
29323,2154,11,418,195.81818181818147,0.0625,0.0975,0.15657249999999998,0.06921249999999998,0.77427,0.3302462499999998
63357,2230,23,209,96.95652173913057,1.79,0.06,0.3798599999999999,0.03389,0.5862500000000003,0.47600025
106757,3529,152,380,23.217105263157915,0.45,0.05,0.17303999999999997,0.09036,0.73659,0.13834800000000003
68909,697,20,84,34.84999999999994,15.448275862068966,2.0172413793103448,0.1287931034482759,0.1335431034482759,0.7376465517241381,0.01060603448275863
765111,206,23,67,8.956521739130435,3.5555555555555554,1.2777777777777777,0.1704166666666667,0.09980555555555555,0.7297777777777779,0.03489722222222222
4968915,131224,11071,28661,11.85294914641866,0.08617234468937876,0.09018036072144289,0.12791983967935877,0.12442885771543076,0.7476773547094185,-0.12655991983967949
1289652,59764,1042,6853,57.35508637236103,0.24833333333333332,0.04666666666666667,0.17987166666666668,0.0848483333333333,0.7285966666666661,0.15463449999999979
3205970,82608,3308,10171,24.972188633615573,31.926666666666666,2.6066666666666665,0.16116666666666662,0.06360333333333333,0.7752300000000001,0.12231066666666666
35011,1262,62,421,20.354838709677377,0.2,0.02,0.1993699999999999,0.08134000000000002,0.71931,0.20909999999999995
25635,196,10,9,19.599999999999998,1.1111111111111112,0.0,0.2281111111111111,0.0,0.7718888888888888,0.2870333333333333
53498,604,31,48,19.483870967741947,2.2098765432098766,0.1728395061728395,0.3772098765432099,0.03755555555555556,0.5852345679012345,0.49483827160493826
697552,34406,514,2878,66.93774319066144,0.478,0.018,0.2378480000000001,0.06427600000000001,0.6958979999999998,0.24666799999999975
345495,10170,230,872,44.21739130434796,1.2965931863727456,0.06412825651302605,0.21131863727454905,0.1101062124248497,0.6705270541082162,0.1905198396793587
47453,2115,30,209,70.5,2.36,0.2425,0.2550199999999999,0.026455000000000003,0.7185199999999999,0.31696174999999976
1017286,194,19,38,10.210526315789478,1.6206896551724137,0.47126436781609193,0.1321494252873563,0.04265517241379311,0.8252528735632185,0.08592758620689656
192301,5521,200,479,27.6049999999997,2.178,0.294,0.13927799999999999,0.07905600000000007,0.7816559999999996,0.11516759999999988
1168522,26082,644,3262,40.5,0.1,0.0,0.11653000000000001,0.11435999999999998,0.75912,0.017565
344429,7466,505,1138,14.784158415841453,0.25,0.02,0.10254749999999994,0.06756000000000002,0.8298899999999995,0.08119225000000002
502782,1040,164,0,6.341463414634147,,,0.0,0.0,1.0,0.0
265660,14984,164,1378,91.36585365853665,0.05,0.015,0.2446350000000001,0.040115000000000005,0.7152600000000001,0.37716649999999974
304142,1253,380,2304,3.297368421052625,0.4823232323232323,0.8156565656565656,0.09791414141414141,0.18758838383838372,0.7145328282828278,-0.1538606060606061
358204,13019,196,521,66.42346938775516,0.565,0.56,0.14763500000000002,0.04655,0.8058150000000001,0.1351965
133637,12070,19,877,635.2631578947394,0.08333333333333333,0.0,0.24238333333333326,0.03661666666666668,0.7210000000000002,0.3604483333333333
14077967,452820,9551,21059,47.41074233064595,0.15,0.232,0.21941800000000017,0.081346,0.6972479999999996,0.20437479999999975
283103,11711,201,1028,58.26368159203972,0.15666666666666668,0.016666666666666666,0.2793933333333335,0.054043333333333325,0.6665666666666666,0.36344566666666656
61726,406,42,59,9.666666666666663,7.75,0.8214285714285714,0.149,0.03246428571428571,0.8185,0.10835357142857142
644185,22987,696,2701,33.027298850574745,0.09,0.02,0.12624,0.09672,0.7670200000000003,0.003281999999999997
20722,3335,19,183,175.52631578947341,6.36,0.32,0.20017000000000007,0.050059999999999986,0.7497799999999998,0.15839500000000004
569314,60923,220,6266,276.92272727272774,0.125,0.01,0.2608100000000001,0.059175000000000005,0.6800099999999998,0.43980600000000003
324599,6496,859,635,7.562281722933626,0.47333333333333333,0.05,0.2333966666666667,0.12275499999999999,0.6438066666666669,0.1477294999999999
3214786,136512,5628,4789,24.255863539445453,0.265,0.03,0.2343550000000001,0.09434749999999996,0.6637950000000005,0.15396949999999984
138900,1573,14,84,112.35714285714302,4.164179104477612,0.7313432835820896,0.25730597014925377,0.08763432835820896,0.6550373134328358,0.21594328358208958
1771770,78526,3759,6665,20.89013035381754,0.5133333333333333,0.013333333333333334,0.18582333333333334,0.058776666666666665,0.7554200000000002,0.19346933333333333
119303,3468,476,954,7.285714285714297,4.61,0.3,0.15535,0.08796,0.7567099999999999,0.14374800000000001
361683,19006,122,1128,155.7868852459023,11.23,0.96,0.1905899999999999,0.06867000000000001,0.7407300000000001,0.25019949999999985
1343382,14609,672,969,21.73958333333339,0.13855421686746988,0.010040160642570281,0.20335341365461848,0.07663855421686747,0.7139999999999999,0.17193935742971886
1401785,62036,680,7218,91.22941176470587,0.16,0.03,0.1232,0.09876000000000001,0.7780300000000001,0.09942300000000001
100714,415,39,29,10.641025641025637,4.264367816091954,5.689655172413793,0.10034482758620689,0.1384022988505748,0.7613103448275862,-0.15756321839080462
1298848,24016,783,2209,30.67177522349945,0.3675,0.05,0.10274749999999995,0.12039000000000004,0.7718624999999997,-0.0007775000000000004
867074,42203,946,2941,44.61205073995742,0.24,0.01,0.24457399999999993,0.043295999999999994,0.7121400000000001,0.38599940000000027
45488,3016,26,214,116.0,0.805,0.07,0.335505,0.021034999999999998,0.6434550000000003,0.5007170000000001
30479,248,11,26,22.545454545454557,2.1363636363636362,0.9545454545454546,0.20386363636363633,0.020090909090909093,0.7760454545454546,0.3799181818181818
17581,89,2,20,44.5,5.9,1.2,0.2928,0.1564,0.5508,0.25854
276533,14173,427,3462,33.19203747072605,0.075,0.02,0.192675,0.072625,0.7346699999999999,0.21771249999999995
60775,931,47,124,19.808510638297815,5.302816901408451,0.8450704225352113,0.25198591549295785,0.07645774647887324,0.6715915492957745,0.14860140845070427
74711,4035,46,299,87.71739130434773,0.3975,0.0075,0.38510999999999995,0.039102500000000026,0.5758025000000001,0.6970824999999994
10578,644,9,141,71.55555555555557,0.7338709677419355,0.8467741935483871,0.2170967741935483,0.03461290322580645,0.7483064516129031,0.3823516129032257
317802,2181,208,431,10.485576923076911,2.2857142857142856,0.17857142857142858,0.14744897959183678,0.06730102040816328,0.7852448979591837,0.14141326530612242
19707391,381919,69465,0,5.49800619016771,,,0.0,0.0,1.0,0.0
355704,16412,198,1085,82.88888888888933,0.15666666666666668,0.02666666666666667,0.16973666666666662,0.07970999999999999,0.7405600000000002,0.08799833333333337
633374,29671,284,2200,104.47535211267659,0.26,0.14,0.13436749999999997,0.034192499999999994,0.8289274999999998,0.19578349999999983
69810,2961,122,241,24.270491803278677,3.4473684210526314,0.8473684210526315,0.32370526315789466,0.007589473684210526,0.6687052631578948,0.4073557894736841
3563283,24317,1106,3893,21.986437613019497,0.36231884057971014,0.1289855072463768,0.1457144927536232,0.10845797101449273,0.7429144927536233,0.03310811594202901
72124,1018,13,93,78.30769230769204,2.7515151515151515,1.1696969696969697,0.13920606060606067,0.056999999999999995,0.80380606060606,0.1898915151515152
264265,10187,151,1747,67.46357615894077,0.122,0.104,0.21125799999999992,0.048731999999999984,0.7399980000000004,0.3415809999999995
1071580,4712,2074,7111,2.271938283510132,0.26755852842809363,0.16387959866220736,0.12744481605351163,0.15476254180602003,0.7144515050167225,-0.08303846153846152
2099266,47822,2912,6949,16.42239010989028,16.474916387959865,1.9130434782608696,0.09289632107023414,0.09355685618729097,0.8085200668896315,-0.0269742474916388
1306863,68708,798,7464,86.10025062656561,0.138,0.036,0.16384799999999985,0.05954600000000001,0.7766160000000003,0.2094241999999999
1600386,53753,1295,2929,41.50810810810802,11.293333333333333,2.1433333333333335,0.17137999999999998,0.06555666666666667,0.763083333333333,0.14788399999999985
11750,172,5,13,34.4,1.4,0.6,0.153,0.034999999999999996,0.812,0.0025000000000000243
35437,1197,18,77,66.5,8.12295081967213,0.30327868852459017,0.2253852459016393,0.03327868852459017,0.7412786885245901,0.21160081967213118
65783,1812,83,1332,21.831325301204764,0.315,0.35,0.11578500000000001,0.10343499999999999,0.7807850000000001,-0.013083499999999972
2781365,124979,861,5174,145.15563298490218,0.214,0.044,0.27529800000000015,0.05488200000000001,0.6698299999999998,0.3159501999999998
4785,20,1,2,20.0,0.0,0.0,0.517,0.123,0.361,0.7552
22906,103,292,191,0.35273972602739617,6.748502994011976,1.3592814371257484,0.11990419161676638,0.20551497005988023,0.6746107784431137,-0.12155928143712583
816447,24435,1578,1704,15.484790874524778,0.24,0.0075,0.17242749999999998,0.0933875000000001,0.7316625000000003,0.10799524999999992
114697,4918,30,546,163.9333333333329,0.75,0.02,0.21274000000000007,0.05262999999999998,0.73462,0.28615199999999996
118076,8353,43,463,194.25581395348738,1.12,0.03,0.31114499999999984,0.035435,0.6534250000000001,0.3035999999999995
312064,16937,421,858,40.23040380047497,0.12814070351758794,0.01256281407035176,0.26752261306532654,0.07338442211055277,0.6590854271356784,0.3299271356783918
1390164,27173,4614,3692,5.889250108365828,0.1675,0.0625,0.14359000000000008,0.09899249999999998,0.7499200000000004,0.08011225000000005
83691,3001,30,378,100.03333333333305,0.5966666666666667,0.2733333333333333,0.15731000000000003,0.05952666666666668,0.7831899999999998,0.17958233333333326
1508080,64052,2108,2735,30.385199240986903,0.108,0.01,0.27411399999999997,0.055307999999999996,0.6705839999999998,0.3224354000000001
34536,301,29,34,10.379310344827577,0.6666666666666666,0.1794871794871795,0.22371794871794876,0.10761538461538461,0.6686666666666666,0.19998717948717945
5063058,363759,8661,13488,41.999653619674135,0.14333333333333334,0.17833333333333334,0.1629949999999999,0.06483333333333331,0.7721799999999993,0.16678466666666647
37882,267,11,19,24.27272727272726,1.967741935483871,0.0967741935483871,0.35185483870967743,0.039290322580645166,0.6088548387096775,0.24967419354838707
119730,5533,73,693,75.79452054794521,,,0.0,0.0,1.0,0.0
685006,16786,2493,1841,6.733253108704415,0.10833333333333334,0.07,0.12278999999999998,0.11059333333333339,0.7599583333333328,0.038036833333333346
2259938,84306,1605,4786,52.527102803738586,0.0925,0.0,0.15289250000000001,0.07798249999999997,0.7691349999999996,0.10114224999999989
103414,7016,76,582,92.31578947368406,4.71,0.48333333333333334,0.26995666666666646,0.09589999999999996,0.6341533333333331,0.2683353333333334
1243,4,1,0,4.0,,,0.0,0.0,1.0,0.0
131589,9512,261,605,36.444444444444756,0.29,0.0375,0.21767750000000002,0.07234249999999999,0.7099800000000005,0.19053849999999983
366018,9308,1282,3243,7.260530421216827,2.223333333333333,0.5066666666666667,0.08999666666666668,0.07663999999999999,0.8300366666666668,0.029058000000000004
33382,795,53,244,15.0,1.035,0.345,0.14856999999999995,0.12146500000000002,0.7299549999999999,0.031571500000000016
310292,4598,155,371,29.664516129032314,0.885,0.05,0.309185,0.048934999999999985,0.6418899999999996,0.36816699999999963
144507,4400,138,312,31.88405797101424,1.5217391304347827,0.5117056856187291,0.32593311036789296,0.015438127090301006,0.6586354515050168,0.3982347826086953
238351,6607,465,431,14.2086021505376,0.2,0.105,0.19069,0.069085,0.7402099999999998,0.2384914999999999
13728,118,6,20,19.66666666666667,2.896551724137931,0.13793103448275862,0.09986206896551725,0.0,0.9001379310344827,0.09467586206896551
377165,14803,844,1203,17.539099526066362,0.19,0.0,0.13770999999999997,0.12301000000000001,0.7392700000000001,0.016450999999999993
411396,148,42,152,3.5238095238095193,1.838862559241706,0.9478672985781991,0.024199052132701425,0.022317535545023696,0.9534834123222751,-0.03719715639810427
9002,350,4,28,87.5,3.1842105263157894,0.07894736842105263,0.09326315789473683,0.021736842105263155,0.8850000000000001,0.18798947368421054
2075037,90494,1488,11800,60.81586021505374,219.545,2.9183333333333334,0.12415833333333329,0.056249999999999974,0.8179166666666665,0.1433901666666666
2232484,173964,3539,15569,49.15625883017827,0.09,0.0025,0.26942499999999997,0.0785975,0.6494624999999999,0.3307289999999998
205103,10947,471,1206,23.2420382165605,0.085,0.1,0.12659,0.11466000000000003,0.7437550000000002,0.023374499999999996
214254,8348,106,729,78.75471698113249,0.275,0.005,0.1519425000000001,0.043469999999999995,0.8046175,0.20451699999999998
37476,302,15,72,20.13333333333333,7.828571428571428,0.7714285714285715,0.1115142857142857,0.1944285714285714,0.6939428571428573,-0.08461714285714285
1700473,69355,1062,6059,65.30602636534846,0.07666666666666666,0.0,0.14065000000000008,0.07091,0.7884366666666672,0.10482299999999997
117199,4674,225,539,20.773333333333472,0.37,0.1025,0.2098524999999999,0.0629875,0.7271599999999995,0.30510374999999984
9139,17,5,100,3.4,0.4090909090909091,3.409090909090909,0.09272727272727273,0.22377272727272726,0.6835,-0.12939545454545454
13612,147,3,27,49.0,4.056603773584905,0.6981132075471698,0.3300943396226415,0.06620754716981131,0.6036981132075472,0.43013207547169807
207251,9568,189,903,50.62433862433828,0.2475,0.025,0.34715499999999977,0.0194125,0.6334275000000003,0.5348467499999998
5599,26,2,5,13.0,,,0.0,0.0,1.0,0.0
410406,14671,344,1407,42.648255813953455,0.045,0.01,0.15360500000000002,0.08105500000000002,0.7653400000000002,0.08460700000000002
1436461,41660,1121,5323,37.16324710080297,0.08,0.0075,0.21791250000000015,0.018865000000000003,0.7557175000000004,0.2594802499999995
314551,9745,188,974,51.83510638297921,5.745,0.1725,0.267235,0.07524250000000002,0.6575100000000006,0.2781704999999996
265279,7939,182,741,43.62087912087906,0.0375,0.0,0.17322749999999995,0.04875999999999998,0.777995,0.21241124999999983
281924,3517,27,298,130.25925925925972,0.49666666666666665,0.28,0.24708333333333332,0.03627333333333332,0.7166333333333331,0.3001093333333333
80610,574,22,34,26.090909090909065,2.203125,0.984375,0.199265625,0.04373437499999999,0.7570625,0.3626874999999999
13686054,432783,9367,21853,46.202946514359255,0.134,0.012,0.19915000000000005,0.06718000000000003,0.7316680000000001,0.16803259999999995
376257,11036,441,731,25.024943310657648,0.4444444444444444,0.030303030303030304,0.13290909090909092,0.08001515151515153,0.7870707070707069,0.08497777777777783
3610419,88305,1675,8152,52.71940298507444,0.17,0.11666666666666667,0.12811666666666663,0.05641333333333334,0.8154399999999998,0.12232000000000004
477234,35806,348,4030,102.89080459770062,0.06,0.0,0.26521249999999996,0.08057499999999998,0.6542425000000003,0.28881525000000025
