video_id,title,channel_title,category_id,tags,views,likes_x,dislikes,comment_total,thumbnail_link,date,L/D,comment_text,likes_y,replies,poitive_score,negative_score,neutral_score,compound_score
_6Qbslgpw8U,How the Massive Equifax Data Breach Happened,SciShow,27,SciShow|science|Hank|Green|education|learn|credit|privacy|security|equifax|software|coding|hacking|hackers|apache struts|remote code execution|ediacaran period|cambrian|placozoa|Dickinsonia|paleontologist,264799,7857,137,571,https://i.ytimg.com/vi/_6Qbslgpw8U/default.jpg,2017-09-26,57.35036496350365,My great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great grandfather was a dickinsonia. *Sniff*.,0.0,3.0,0.996,0.0,0.004,1.0
5Xe0Qd6bUFo,Foo Fighters Carpool Karaoke,The Late Late Show with James Corden,24,James Corden|The Late Late Show|Colbert|late night|late night show|Stephen Colbert|Comedy|monologue|comedian|impressions|celebrities|carpool|karaoke|CBS|Late Late Show|Corden|joke|jokes|funny|funny video|funny videos|humor|celebrity|celeb|hollywood|famous,5302643,101556,2123,7817,https://i.ytimg.com/vi/5Xe0Qd6bUFo/default.jpg,2017-09-27,47.83608101742817,"*The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best,  The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, The Best, THE BEST OF YOUUUUUUUUUUUUUU!!*",1.0,0.0,0.807,0.0,0.193,1.0
