video_id,category_id,views,likes_x,dislikes,comment_total,L/D,likes_y,replies,poitive_score,negative_score,neutral_score,compound_score
EwujR1ARsog,10,,,,,,,,,,,
EwujR1ARsog,15,,,,,,,,,,,
EwujR1ARsog,17,,,,,,,,,,,
EwujR1ARsog,19,,,,,,,,,,,
EwujR1ARsog,20,,,,,,,,,,,
EwujR1ARsog,22,,,,,,,,,,,
EwujR1ARsog,23,,,,,,,,,,,
EwujR1ARsog,24,,,,,,,,,,,
EwujR1ARsog,25,,,,,,,,,,,
EwujR1ARsog,26,,,,,,,,,,,
EwujR1ARsog,27,,,,,,,,,,,
EwujR1ARsog,28,,,,,,,,,,,
EwujR1ARsog,29,,,,,,,,,,,
EwujR1ARsog,43,,,,,,,,,,,
Ez95rPffd8k,1,,,,,,,,,,,
Ez95rPffd8k,2,,,,,,,,,,,
Ez95rPffd8k,10,,,,,,,,,,,
Ez95rPffd8k,15,,,,,,,,,,,
Ez95rPffd8k,17,,,,,,,,,,,
Ez95rPffd8k,19,,,,,,,,,,,
Ez95rPffd8k,20,,,,,,,,,,,
Ez95rPffd8k,22,,,,,,,,,,,
Ez95rPffd8k,23,,,,,,,,,,,
Ez95rPffd8k,24,65718.0,159.0,258.0,278.0,0.6162790697674432,0.405,0.0,0.10981999999999999,0.20682999999999999,0.6833899999999999,-0.13734399999999997
Ez95rPffd8k,25,,,,,,,,,,,
Ez95rPffd8k,26,,,,,,,,,,,
Ez95rPffd8k,27,,,,,,,,,,,
Ez95rPffd8k,28,,,,,,,,,,,
Ez95rPffd8k,29,,,,,,,,,,,
Ez95rPffd8k,43,,,,,,,,,,,
F-qdRPUC_Yw,1,,,,,,,,,,,
F-qdRPUC_Yw,2,,,,,,,,,,,
F-qdRPUC_Yw,10,,,,,,,,,,,
F-qdRPUC_Yw,15,,,,,,,,,,,
F-qdRPUC_Yw,17,,,,,,,,,,,
F-qdRPUC_Yw,19,,,,,,,,,,,
F-qdRPUC_Yw,20,,,,,,,,,,,
F-qdRPUC_Yw,22,,,,,,,,,,,
F-qdRPUC_Yw,23,,,,,,,,,,,
F-qdRPUC_Yw,24,689414.0,9526.0,504.0,979.0,18.90079365079368,0.07,0.01,0.20354,0.09348,0.7029700000000001,0.20652999999999996
F-qdRPUC_Yw,25,,,,,,,,,,,
F-qdRPUC_Yw,26,,,,,,,,,,,
F-qdRPUC_Yw,27,,,,,,,,,,,
F-qdRPUC_Yw,28,,,,,,,,,,,
F-qdRPUC_Yw,29,,,,,,,,,,,
F-qdRPUC_Yw,43,,,,,,,,,,,
F1DxLQbx_bU,1,,,,,,,,,,,
F1DxLQbx_bU,2,,,,,,,,,,,
F1DxLQbx_bU,10,,,,,,,,,,,
F1DxLQbx_bU,15,,,,,,,,,,,
F1DxLQbx_bU,17,,,,,,,,,,,
F1DxLQbx_bU,19,,,,,,,,,,,
F1DxLQbx_bU,20,,,,,,,,,,,
F1DxLQbx_bU,22,,,,,,,,,,,
F1DxLQbx_bU,23,,,,,,,,,,,
F1DxLQbx_bU,24,,,,,,,,,,,
F1DxLQbx_bU,25,,,,,,,,,,,
F1DxLQbx_bU,26,40511.0,2814.0,26.0,259.0,108.23076923076944,4.020833333333333,0.59375,0.28190104166666663,0.03721875000000001,0.6809010416666669,0.41381875000000007
F1DxLQbx_bU,27,,,,,,,,,,,
F1DxLQbx_bU,28,,,,,,,,,,,
F1DxLQbx_bU,29,,,,,,,,,,,
F1DxLQbx_bU,43,,,,,,,,,,,
F4ELqraXx-U,1,,,,,,,,,,,
F4ELqraXx-U,2,,,,,,,,,,,
F4ELqraXx-U,10,4990025.0,273916.0,4489.0,19878.0,61.01938070839904,0.15285714285714286,0.42714285714285716,0.19356857142857153,0.06341142857142855,0.7358714285714281,0.1987071428571428
F4ELqraXx-U,15,,,,,,,,,,,
F4ELqraXx-U,17,,,,,,,,,,,
F4ELqraXx-U,19,,,,,,,,,,,
F4ELqraXx-U,20,,,,,,,,,,,
F4ELqraXx-U,22,,,,,,,,,,,
F4ELqraXx-U,23,,,,,,,,,,,
F4ELqraXx-U,24,,,,,,,,,,,
F4ELqraXx-U,25,,,,,,,,,,,
F4ELqraXx-U,26,,,,,,,,,,,
F4ELqraXx-U,27,,,,,,,,,,,
F4ELqraXx-U,28,,,,,,,,,,,
F4ELqraXx-U,29,,,,,,,,,,,
F4ELqraXx-U,43,,,,,,,,,,,
F5D1x-OtGME,1,,,,,,,,,,,
F5D1x-OtGME,2,,,,,,,,,,,
F5D1x-OtGME,10,,,,,,,,,,,
F5D1x-OtGME,15,,,,,,,,,,,
F5D1x-OtGME,17,,,,,,,,,,,
F5D1x-OtGME,19,,,,,,,,,,,
F5D1x-OtGME,20,,,,,,,,,,,
F5D1x-OtGME,22,,,,,,,,,,,
F5D1x-OtGME,23,900780.0,78834.0,2142.0,8320.0,36.8039215686276,0.1325,0.025,0.13353749999999998,0.12647250000000004,0.7350074999999998,-0.011034749999999998
F5D1x-OtGME,24,,,,,,,,,,,
F5D1x-OtGME,25,,,,,,,,,,,
F5D1x-OtGME,26,,,,,,,,,,,
F5D1x-OtGME,27,,,,,,,,,,,
F5D1x-OtGME,28,,,,,,,,,,,
F5D1x-OtGME,29,,,,,,,,,,,
F5D1x-OtGME,43,,,,,,,,,,,
F5Ma-1A-NS0,1,,,,,,,,,,,
F5Ma-1A-NS0,2,,,,,,,,,,,
F5Ma-1A-NS0,10,,,,,,,,,,,
F5Ma-1A-NS0,15,,,,,,,,,,,
F5Ma-1A-NS0,17,,,,,,,,,,,
F5Ma-1A-NS0,19,,,,,,,,,,,
F5Ma-1A-NS0,20,,,,,,,,,,,
F5Ma-1A-NS0,22,,,,,,,,,,,
F5Ma-1A-NS0,23,,,,,,,,,,,
F5Ma-1A-NS0,24,,,,,,,,,,,
F5Ma-1A-NS0,25,1337193.0,3637.0,511.0,2054.0,7.117416829745674,0.078,0.006,0.10074800000000003,0.13393200000000002,0.7653279999999996,-0.07690759999999999
F5Ma-1A-NS0,26,,,,,,,,,,,
F5Ma-1A-NS0,27,,,,,,,,,,,
F5Ma-1A-NS0,28,,,,,,,,,,,
F5Ma-1A-NS0,29,,,,,,,,,,,
F5Ma-1A-NS0,43,,,,,,,,,,,
F66vX1WCRbs,1,,,,,,,,,,,
F66vX1WCRbs,2,,,,,,,,,,,
F66vX1WCRbs,10,57511.0,3985.0,40.0,254.0,99.625,1.865,0.375,0.306405,0.022455000000000003,0.6711349999999997,0.32703899999999975
F66vX1WCRbs,15,,,,,,,,,,,
F66vX1WCRbs,17,,,,,,,,,,,
F66vX1WCRbs,19,,,,,,,,,,,
F66vX1WCRbs,20,,,,,,,,,,,
F66vX1WCRbs,22,,,,,,,,,,,
F66vX1WCRbs,23,,,,,,,,,,,
F66vX1WCRbs,24,,,,,,,,,,,
F66vX1WCRbs,25,,,,,,,,,,,
F66vX1WCRbs,26,,,,,,,,,,,
F66vX1WCRbs,27,,,,,,,,,,,
F66vX1WCRbs,28,,,,,,,,,,,
F66vX1WCRbs,29,,,,,,,,,,,
F66vX1WCRbs,43,,,,,,,,,,,
F7gj1FoRIfE,1,,,,,,,,,,,
F7gj1FoRIfE,2,,,,,,,,,,,
F7gj1FoRIfE,10,,,,,,,,,,,
F7gj1FoRIfE,15,,,,,,,,,,,
F7gj1FoRIfE,17,,,,,,,,,,,
F7gj1FoRIfE,19,,,,,,,,,,,
F7gj1FoRIfE,20,,,,,,,,,,,
F7gj1FoRIfE,22,,,,,,,,,,,
F7gj1FoRIfE,23,,,,,,,,,,,
F7gj1FoRIfE,24,685676.0,10415.0,5361.0,0.0,1.9427345644469316,,,0.0,0.0,1.0,0.0
F7gj1FoRIfE,25,,,,,,,,,,,
F7gj1FoRIfE,26,,,,,,,,,,,
F7gj1FoRIfE,27,,,,,,,,,,,
F7gj1FoRIfE,28,,,,,,,,,,,
F7gj1FoRIfE,29,,,,,,,,,,,
F7gj1FoRIfE,43,,,,,,,,,,,
F8i8pnZmk50,1,,,,,,,,,,,
F8i8pnZmk50,2,,,,,,,,,,,
F8i8pnZmk50,10,,,,,,,,,,,
F8i8pnZmk50,15,,,,,,,,,,,
F8i8pnZmk50,17,,,,,,,,,,,
F8i8pnZmk50,19,,,,,,,,,,,
F8i8pnZmk50,20,,,,,,,,,,,
F8i8pnZmk50,22,,,,,,,,,,,
F8i8pnZmk50,23,,,,,,,,,,,
F8i8pnZmk50,24,,,,,,,,,,,
F8i8pnZmk50,25,,,,,,,,,,,
F8i8pnZmk50,26,,,,,,,,,,,
F8i8pnZmk50,27,,,,,,,,,,,
F8i8pnZmk50,28,1363776.0,51439.0,1666.0,6150.0,30.875750300119886,7.2625,2.54,0.2374099999999999,0.04080749999999999,0.7142775,0.22978974999999996
F8i8pnZmk50,29,,,,,,,,,,,
F8i8pnZmk50,43,,,,,,,,,,,
F9IOTQ3q8Z4,1,,,,,,,,,,,
F9IOTQ3q8Z4,2,,,,,,,,,,,
F9IOTQ3q8Z4,10,,,,,,,,,,,
F9IOTQ3q8Z4,15,,,,,,,,,,,
F9IOTQ3q8Z4,17,,,,,,,,,,,
F9IOTQ3q8Z4,19,,,,,,,,,,,
F9IOTQ3q8Z4,20,,,,,,,,,,,
F9IOTQ3q8Z4,22,,,,,,,,,,,
F9IOTQ3q8Z4,23,,,,,,,,,,,
F9IOTQ3q8Z4,24,776801.0,22694.0,331.0,813.0,68.56193353474308,0.08080808080808081,0.0,0.199040404040404,0.04960606060606061,0.7513636363636367,0.22830707070707076
F9IOTQ3q8Z4,25,,,,,,,,,,,
F9IOTQ3q8Z4,26,,,,,,,,,,,
F9IOTQ3q8Z4,27,,,,,,,,,,,
F9IOTQ3q8Z4,28,,,,,,,,,,,
F9IOTQ3q8Z4,29,,,,,,,,,,,
F9IOTQ3q8Z4,43,,,,,,,,,,,
FBdyMBRcxeo,1,,,,,,,,,,,
FBdyMBRcxeo,2,,,,,,,,,,,
FBdyMBRcxeo,10,,,,,,,,,,,
FBdyMBRcxeo,15,,,,,,,,,,,
FBdyMBRcxeo,17,,,,,,,,,,,
FBdyMBRcxeo,19,,,,,,,,,,,
FBdyMBRcxeo,20,,,,,,,,,,,
FBdyMBRcxeo,22,,,,,,,,,,,
FBdyMBRcxeo,23,,,,,,,,,,,
FBdyMBRcxeo,24,412603.0,11750.0,236.0,1721.0,49.788135593220105,5.34,1.4725,0.11668499999999997,0.03566000000000002,0.8476449999999999,0.11632774999999991
FBdyMBRcxeo,25,,,,,,,,,,,
FBdyMBRcxeo,26,,,,,,,,,,,
FBdyMBRcxeo,27,,,,,,,,,,,
FBdyMBRcxeo,28,,,,,,,,,,,
FBdyMBRcxeo,29,,,,,,,,,,,
FBdyMBRcxeo,43,,,,,,,,,,,
FILJznSr6fs,1,,,,,,,,,,,
FILJznSr6fs,2,,,,,,,,,,,
FILJznSr6fs,10,,,,,,,,,,,
FILJznSr6fs,15,,,,,,,,,,,
FILJznSr6fs,17,,,,,,,,,,,
FILJznSr6fs,19,,,,,,,,,,,
FILJznSr6fs,20,,,,,,,,,,,
FILJznSr6fs,22,,,,,,,,,,,
FILJznSr6fs,23,,,,,,,,,,,
FILJznSr6fs,24,,,,,,,,,,,
FILJznSr6fs,25,,,,,,,,,,,
FILJznSr6fs,26,,,,,,,,,,,
FILJznSr6fs,27,,,,,,,,,,,
FILJznSr6fs,28,13586.0,48.0,4.0,7.0,12.0,0.4,0.2,0.1324,0.1236,0.744,0.04422
FILJznSr6fs,29,,,,,,,,,,,
FILJznSr6fs,43,,,,,,,,,,,
FMQaJ6ylKs4,1,,,,,,,,,,,
FMQaJ6ylKs4,2,,,,,,,,,,,
FMQaJ6ylKs4,10,,,,,,,,,,,
FMQaJ6ylKs4,15,,,,,,,,,,,
FMQaJ6ylKs4,17,,,,,,,,,,,
FMQaJ6ylKs4,19,,,,,,,,,,,
FMQaJ6ylKs4,20,,,,,,,,,,,
FMQaJ6ylKs4,22,,,,,,,,,,,
FMQaJ6ylKs4,23,,,,,,,,,,,
FMQaJ6ylKs4,24,240246.0,21792.0,136.0,1298.0,160.23529411764923,1.1306532663316582,0.05695142378559464,0.2543500837520939,0.06423450586264662,0.6814371859296482,0.30962261306532696
FMQaJ6ylKs4,25,,,,,,,,,,,
FMQaJ6ylKs4,26,,,,,,,,,,,
FMQaJ6ylKs4,27,,,,,,,,,,,
FMQaJ6ylKs4,28,,,,,,,,,,,
FMQaJ6ylKs4,29,,,,,,,,,,,
FMQaJ6ylKs4,43,,,,,,,,,,,
FMVw_Ty8qTY,1,,,,,,,,,,,
FMVw_Ty8qTY,2,,,,,,,,,,,
FMVw_Ty8qTY,10,,,,,,,,,,,
FMVw_Ty8qTY,15,,,,,,,,,,,
FMVw_Ty8qTY,17,,,,,,,,,,,
FMVw_Ty8qTY,19,,,,,,,,,,,
FMVw_Ty8qTY,20,,,,,,,,,,,
FMVw_Ty8qTY,22,100731.0,5210.0,71.0,302.0,73.38028169014072,0.23333333333333334,0.013333333333333334,0.27494999999999997,0.041229999999999996,0.6838333333333332,0.49769066666666684
FMVw_Ty8qTY,23,,,,,,,,,,,
FMVw_Ty8qTY,24,,,,,,,,,,,
FMVw_Ty8qTY,25,,,,,,,,,,,
FMVw_Ty8qTY,26,,,,,,,,,,,
FMVw_Ty8qTY,27,,,,,,,,,,,
FMVw_Ty8qTY,28,,,,,,,,,,,
FMVw_Ty8qTY,29,,,,,,,,,,,
FMVw_Ty8qTY,43,,,,,,,,,,,
FN5n87Gj0LM,1,,,,,,,,,,,
FN5n87Gj0LM,2,,,,,,,,,,,
FN5n87Gj0LM,10,,,,,,,,,,,
FN5n87Gj0LM,15,,,,,,,,,,,
FN5n87Gj0LM,17,,,,,,,,,,,
FN5n87Gj0LM,19,,,,,,,,,,,
FN5n87Gj0LM,20,,,,,,,,,,,
FN5n87Gj0LM,22,,,,,,,,,,,
FN5n87Gj0LM,23,,,,,,,,,,,
FN5n87Gj0LM,24,842691.0,31431.0,1214.0,2639.0,25.89044481054395,0.10166666666666667,0.025,0.1516966666666667,0.11102166666666667,0.7372733333333331,0.08996816666666665
FN5n87Gj0LM,25,,,,,,,,,,,
FN5n87Gj0LM,26,,,,,,,,,,,
FN5n87Gj0LM,27,,,,,,,,,,,
FN5n87Gj0LM,28,,,,,,,,,,,
FN5n87Gj0LM,29,,,,,,,,,,,
FN5n87Gj0LM,43,,,,,,,,,,,
FNh2ZsQkNus,1,,,,,,,,,,,
FNh2ZsQkNus,2,,,,,,,,,,,
FNh2ZsQkNus,10,,,,,,,,,,,
FNh2ZsQkNus,15,,,,,,,,,,,
FNh2ZsQkNus,17,,,,,,,,,,,
FNh2ZsQkNus,19,,,,,,,,,,,
FNh2ZsQkNus,20,,,,,,,,,,,
FNh2ZsQkNus,22,,,,,,,,,,,
FNh2ZsQkNus,23,,,,,,,,,,,
FNh2ZsQkNus,24,86415.0,5073.0,231.0,347.0,21.961038961038877,1.704,0.17,0.2260380000000001,0.07312400000000001,0.7008659999999999,0.23859639999999968
FNh2ZsQkNus,25,,,,,,,,,,,
FNh2ZsQkNus,26,,,,,,,,,,,
FNh2ZsQkNus,27,,,,,,,,,,,
FNh2ZsQkNus,28,,,,,,,,,,,
FNh2ZsQkNus,29,,,,,,,,,,,
FNh2ZsQkNus,43,,,,,,,,,,,
FPRTN_r9IyM,1,,,,,,,,,,,
FPRTN_r9IyM,2,,,,,,,,,,,
FPRTN_r9IyM,10,,,,,,,,,,,
FPRTN_r9IyM,15,,,,,,,,,,,
FPRTN_r9IyM,17,,,,,,,,,,,
FPRTN_r9IyM,19,,,,,,,,,,,
FPRTN_r9IyM,20,,,,,,,,,,,
FPRTN_r9IyM,22,,,,,,,,,,,
FPRTN_r9IyM,23,,,,,,,,,,,
FPRTN_r9IyM,24,,,,,,,,,,,
FPRTN_r9IyM,25,31189.0,877.0,14.0,214.0,62.64285714285702,5.356725146198831,1.8070175438596492,0.20803508771929827,0.11740935672514617,0.6745555555555556,0.0986853801169591
FPRTN_r9IyM,26,,,,,,,,,,,
FPRTN_r9IyM,27,,,,,,,,,,,
FPRTN_r9IyM,28,,,,,,,,,,,
FPRTN_r9IyM,29,,,,,,,,,,,
FPRTN_r9IyM,43,,,,,,,,,,,
FRjPEOPr6pA,1,,,,,,,,,,,
FRjPEOPr6pA,2,,,,,,,,,,,
FRjPEOPr6pA,10,,,,,,,,,,,
FRjPEOPr6pA,15,,,,,,,,,,,
FRjPEOPr6pA,17,,,,,,,,,,,
FRjPEOPr6pA,19,,,,,,,,,,,
FRjPEOPr6pA,20,,,,,,,,,,,
FRjPEOPr6pA,22,,,,,,,,,,,
FRjPEOPr6pA,23,,,,,,,,,,,
FRjPEOPr6pA,24,,,,,,,,,,,
FRjPEOPr6pA,25,7386.0,56.0,15.0,69.0,3.7333333333333347,2.3773584905660377,1.6981132075471699,0.08617924528301889,0.0707075471698113,0.8431132075471699,-0.07823679245283018
FRjPEOPr6pA,26,,,,,,,,,,,
FRjPEOPr6pA,27,,,,,,,,,,,
FRjPEOPr6pA,28,,,,,,,,,,,
FRjPEOPr6pA,29,,,,,,,,,,,
FRjPEOPr6pA,43,,,,,,,,,,,
FSOxXsYVJMQ,1,,,,,,,,,,,
FSOxXsYVJMQ,2,,,,,,,,,,,
FSOxXsYVJMQ,10,15035822.0,1056548.0,12656.0,161642.0,83.48198482932925,0.326,0.024,0.138116,0.04255199999999999,0.8133400000000001,0.13468939999999985
FSOxXsYVJMQ,15,,,,,,,,,,,
FSOxXsYVJMQ,17,,,,,,,,,,,
FSOxXsYVJMQ,19,,,,,,,,,,,
FSOxXsYVJMQ,20,,,,,,,,,,,
FSOxXsYVJMQ,22,,,,,,,,,,,
FSOxXsYVJMQ,23,,,,,,,,,,,
FSOxXsYVJMQ,24,,,,,,,,,,,
FSOxXsYVJMQ,25,,,,,,,,,,,
FSOxXsYVJMQ,26,,,,,,,,,,,
FSOxXsYVJMQ,27,,,,,,,,,,,
FSOxXsYVJMQ,28,,,,,,,,,,,
FSOxXsYVJMQ,29,,,,,,,,,,,
FSOxXsYVJMQ,43,,,,,,,,,,,
FTIStPerVNw,1,,,,,,,,,,,
FTIStPerVNw,2,,,,,,,,,,,
FTIStPerVNw,10,,,,,,,,,,,
FTIStPerVNw,15,,,,,,,,,,,
FTIStPerVNw,17,,,,,,,,,,,
FTIStPerVNw,19,,,,,,,,,,,
FTIStPerVNw,20,,,,,,,,,,,
FTIStPerVNw,22,,,,,,,,,,,
FTIStPerVNw,23,,,,,,,,,,,
FTIStPerVNw,24,1493731.0,23472.0,3490.0,5872.0,6.725501432664755,0.1,0.06,0.15000000000000002,0.12379,0.7262300000000002,0.05286399999999998
FTIStPerVNw,25,,,,,,,,,,,
FTIStPerVNw,26,,,,,,,,,,,
FTIStPerVNw,27,,,,,,,,,,,
FTIStPerVNw,28,,,,,,,,,,,
FTIStPerVNw,29,,,,,,,,,,,
FTIStPerVNw,43,,,,,,,,,,,
FUBXKn1oP0g,1,,,,,,,,,,,
FUBXKn1oP0g,2,,,,,,,,,,,
FUBXKn1oP0g,10,,,,,,,,,,,
FUBXKn1oP0g,15,,,,,,,,,,,
FUBXKn1oP0g,17,,,,,,,,,,,
FUBXKn1oP0g,19,,,,,,,,,,,
FUBXKn1oP0g,20,,,,,,,,,,,
FUBXKn1oP0g,22,,,,,,,,,,,
FUBXKn1oP0g,23,,,,,,,,,,,
FUBXKn1oP0g,24,,,,,,,,,,,
FUBXKn1oP0g,25,,,,,,,,,,,
FUBXKn1oP0g,26,997434.0,68676.0,589.0,6691.0,116.59762308998323,21.452,1.278,0.18279399999999987,0.06182599999999998,0.7553839999999997,0.16532899999999998
FUBXKn1oP0g,27,,,,,,,,,,,
FUBXKn1oP0g,28,,,,,,,,,,,
FUBXKn1oP0g,29,,,,,,,,,,,
FUBXKn1oP0g,43,,,,,,,,,,,
FZrrfGfI3uM,1,,,,,,,,,,,
FZrrfGfI3uM,2,,,,,,,,,,,
FZrrfGfI3uM,10,,,,,,,,,,,
FZrrfGfI3uM,15,,,,,,,,,,,
FZrrfGfI3uM,17,,,,,,,,,,,
FZrrfGfI3uM,19,3369055.0,64351.0,2358.0,5373.0,27.29050042408809,0.0875,0.0225,0.11495500000000007,0.05875249999999999,0.8188025000000003,0.13237649999999992
FZrrfGfI3uM,20,,,,,,,,,,,
FZrrfGfI3uM,22,,,,,,,,,,,
FZrrfGfI3uM,23,,,,,,,,,,,
FZrrfGfI3uM,24,,,,,,,,,,,
FZrrfGfI3uM,25,,,,,,,,,,,
FZrrfGfI3uM,26,,,,,,,,,,,
FZrrfGfI3uM,27,,,,,,,,,,,
FZrrfGfI3uM,28,,,,,,,,,,,
FZrrfGfI3uM,29,,,,,,,,,,,
FZrrfGfI3uM,43,,,,,,,,,,,
FcPs-bMkUjo,1,,,,,,,,,,,
FcPs-bMkUjo,2,,,,,,,,,,,
FcPs-bMkUjo,10,,,,,,,,,,,
FcPs-bMkUjo,15,,,,,,,,,,,
FcPs-bMkUjo,17,,,,,,,,,,,
FcPs-bMkUjo,19,,,,,,,,,,,
FcPs-bMkUjo,20,,,,,,,,,,,
FcPs-bMkUjo,22,,,,,,,,,,,
FcPs-bMkUjo,23,,,,,,,,,,,
FcPs-bMkUjo,24,,,,,,,,,,,
FcPs-bMkUjo,25,,,,,,,,,,,
FcPs-bMkUjo,26,362831.0,13515.0,550.0,1361.0,24.572727272727217,8.1375,0.46,0.23209999999999997,0.055182500000000016,0.7127200000000002,0.3847862500000001
FcPs-bMkUjo,27,,,,,,,,,,,
FcPs-bMkUjo,28,,,,,,,,,,,
FcPs-bMkUjo,29,,,,,,,,,,,
FcPs-bMkUjo,43,,,,,,,,,,,
FfRGxN2zeWU,1,,,,,,,,,,,
FfRGxN2zeWU,2,,,,,,,,,,,
FfRGxN2zeWU,10,,,,,,,,,,,
FfRGxN2zeWU,15,,,,,,,,,,,
FfRGxN2zeWU,17,,,,,,,,,,,
FfRGxN2zeWU,19,,,,,,,,,,,
FfRGxN2zeWU,20,,,,,,,,,,,
FfRGxN2zeWU,22,,,,,,,,,,,
FfRGxN2zeWU,23,,,,,,,,,,,
FfRGxN2zeWU,24,2422328.0,40269.0,1631.0,4766.0,24.68976088289369,0.948,0.12,0.2709539999999999,0.030582,0.6964660000000004,0.3954098000000001
FfRGxN2zeWU,25,,,,,,,,,,,
FfRGxN2zeWU,26,,,,,,,,,,,
FfRGxN2zeWU,27,,,,,,,,,,,
FfRGxN2zeWU,28,,,,,,,,,,,
FfRGxN2zeWU,29,,,,,,,,,,,
FfRGxN2zeWU,43,,,,,,,,,,,
FgSSk7xLW9w,1,,,,,,,,,,,
FgSSk7xLW9w,2,,,,,,,,,,,
FgSSk7xLW9w,10,,,,,,,,,,,
FgSSk7xLW9w,15,,,,,,,,,,,
FgSSk7xLW9w,17,,,,,,,,,,,
FgSSk7xLW9w,19,,,,,,,,,,,
FgSSk7xLW9w,20,,,,,,,,,,,
FgSSk7xLW9w,22,,,,,,,,,,,
FgSSk7xLW9w,23,1356350.0,38938.0,519.0,3713.0,75.02504816955714,0.15666666666666668,0.01,0.1441999999999999,0.08718333333333328,0.76864,0.09389333333333334
FgSSk7xLW9w,24,,,,,,,,,,,
FgSSk7xLW9w,25,,,,,,,,,,,
FgSSk7xLW9w,26,,,,,,,,,,,
FgSSk7xLW9w,27,,,,,,,,,,,
FgSSk7xLW9w,28,,,,,,,,,,,
FgSSk7xLW9w,29,,,,,,,,,,,
FgSSk7xLW9w,43,,,,,,,,,,,
FgW2kpNQ7BY,1,,,,,,,,,,,
FgW2kpNQ7BY,2,,,,,,,,,,,
FgW2kpNQ7BY,10,,,,,,,,,,,
FgW2kpNQ7BY,15,,,,,,,,,,,
FgW2kpNQ7BY,17,,,,,,,,,,,
FgW2kpNQ7BY,19,,,,,,,,,,,
FgW2kpNQ7BY,20,,,,,,,,,,,
FgW2kpNQ7BY,22,,,,,,,,,,,
FgW2kpNQ7BY,23,,,,,,,,,,,
FgW2kpNQ7BY,24,,,,,,,,,,,
FgW2kpNQ7BY,25,,,,,,,,,,,
FgW2kpNQ7BY,26,,,,,,,,,,,
FgW2kpNQ7BY,27,,,,,,,,,,,
FgW2kpNQ7BY,28,8977.0,119.0,3.0,18.0,39.666666666666664,2.1875,0.4375,0.2403125,0.038375,0.7213125,0.44451875
FgW2kpNQ7BY,29,,,,,,,,,,,
FgW2kpNQ7BY,43,,,,,,,,,,,
Flmxl3ZfjVM,1,,,,,,,,,,,
Flmxl3ZfjVM,2,,,,,,,,,,,
Flmxl3ZfjVM,10,,,,,,,,,,,
Flmxl3ZfjVM,15,,,,,,,,,,,
Flmxl3ZfjVM,17,,,,,,,,,,,
Flmxl3ZfjVM,19,,,,,,,,,,,
Flmxl3ZfjVM,20,,,,,,,,,,,
Flmxl3ZfjVM,22,,,,,,,,,,,
Flmxl3ZfjVM,23,,,,,,,,,,,
Flmxl3ZfjVM,24,924083.0,37022.0,1531.0,2059.0,24.181580666231255,0.145,0.02,0.15563000000000005,0.07055000000000003,0.7738150000000004,0.1651955
Flmxl3ZfjVM,25,,,,,,,,,,,
Flmxl3ZfjVM,26,,,,,,,,,,,
Flmxl3ZfjVM,27,,,,,,,,,,,
Flmxl3ZfjVM,28,,,,,,,,,,,
Flmxl3ZfjVM,29,,,,,,,,,,,
Flmxl3ZfjVM,43,,,,,,,,,,,
FlwK54Qun3Q,1,,,,,,,,,,,
FlwK54Qun3Q,2,,,,,,,,,,,
FlwK54Qun3Q,10,78721.0,2895.0,28.0,86.0,103.39285714285764,2.1370262390670556,0.13119533527696792,0.38072011661807587,0.008717201166180757,0.6105335276967933,0.506339650145772
FlwK54Qun3Q,15,,,,,,,,,,,
FlwK54Qun3Q,17,,,,,,,,,,,
FlwK54Qun3Q,19,,,,,,,,,,,
FlwK54Qun3Q,20,,,,,,,,,,,
FlwK54Qun3Q,22,,,,,,,,,,,
FlwK54Qun3Q,23,,,,,,,,,,,
FlwK54Qun3Q,24,,,,,,,,,,,
FlwK54Qun3Q,25,,,,,,,,,,,
FlwK54Qun3Q,26,,,,,,,,,,,
FlwK54Qun3Q,27,,,,,,,,,,,
FlwK54Qun3Q,28,,,,,,,,,,,
FlwK54Qun3Q,29,,,,,,,,,,,
FlwK54Qun3Q,43,,,,,,,,,,,
FpZ1sIjQrf4,1,,,,,,,,,,,
FpZ1sIjQrf4,2,,,,,,,,,,,
FpZ1sIjQrf4,10,,,,,,,,,,,
FpZ1sIjQrf4,15,,,,,,,,,,,
FpZ1sIjQrf4,17,,,,,,,,,,,
FpZ1sIjQrf4,19,,,,,,,,,,,
FpZ1sIjQrf4,20,,,,,,,,,,,
FpZ1sIjQrf4,22,,,,,,,,,,,
FpZ1sIjQrf4,23,3877130.0,214976.0,2437.0,23636.0,88.21337710299593,92.206,5.002,0.23705999999999994,0.03707399999999999,0.7258659999999995,0.2792584000000001
FpZ1sIjQrf4,24,,,,,,,,,,,
FpZ1sIjQrf4,25,,,,,,,,,,,
FpZ1sIjQrf4,26,,,,,,,,,,,
FpZ1sIjQrf4,27,,,,,,,,,,,
FpZ1sIjQrf4,28,,,,,,,,,,,
FpZ1sIjQrf4,29,,,,,,,,,,,
FpZ1sIjQrf4,43,,,,,,,,,,,
Fpt3ImXIImY,1,,,,,,,,,,,
Fpt3ImXIImY,2,,,,,,,,,,,
Fpt3ImXIImY,10,,,,,,,,,,,
Fpt3ImXIImY,15,,,,,,,,,,,
Fpt3ImXIImY,17,,,,,,,,,,,
Fpt3ImXIImY,19,,,,,,,,,,,
Fpt3ImXIImY,20,,,,,,,,,,,
Fpt3ImXIImY,22,,,,,,,,,,,
Fpt3ImXIImY,23,,,,,,,,,,,
Fpt3ImXIImY,24,,,,,,,,,,,
